Id,LotShape_code,LandSlope_code,ExterQual_code,ExterCond_code,BsmtQual_code,BsmtCond_code,BsmtExposure_code,BsmtFinType1_code,BsmtFinType2_code,HeatingQC_code,KitchenQual_code,Functional_code,FireplaceQu_code,GarageFinish_code,GarageQual_code,GarageCond_code,PavedDrive_code,PoolQC_code,Fence_code,SalePrice
847,4,3,4,3,4.0,3.0,1.0,4.0,0.0,5,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,213000
848,3,3,3,3,3.0,3.0,3.0,3.0,0.0,5,3,8,2.0,1.0,3.0,3.0,2,0.0,0.0,133500
849,2,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,2.0,3.0,2,0.0,0.0,240000
850,4,3,4,4,3.0,3.0,1.0,0.0,0.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,187000
851,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,131500
852,4,3,4,3,4.0,3.0,4.0,0.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,215000
853,4,3,3,4,3.0,3.0,1.0,2.0,0.0,4,3,8,4.0,1.0,3.0,3.0,2,0.0,2.0,164000
854,3,3,3,4,3.0,3.0,4.0,2.0,0.0,3,3,8,2.0,2.0,3.0,3.0,2,0.0,2.0,158000
855,4,3,3,3,3.0,3.0,2.0,4.0,2.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,170000
856,3,3,3,4,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,127000
857,3,2,3,3,4.0,4.0,4.0,5.0,1.0,3,3,8,0.0,1.0,3.0,2.0,2,0.0,2.0,147000
858,4,3,3,3,4.0,3.0,1.0,0.0,0.0,4,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,174000
859,4,3,3,3,4.0,3.0,1.0,0.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,2.0,152000
860,3,3,3,3,3.0,3.0,2.0,3.0,0.0,3,4,8,4.0,1.0,3.0,3.0,2,0.0,0.0,250000
861,4,3,4,3,3.0,3.0,1.0,0.0,0.0,4,4,8,4.0,1.0,3.0,3.0,2,0.0,4.0,189950
862,4,3,3,3,3.0,3.0,2.0,3.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,131500
863,4,3,3,3,4.0,3.0,1.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,4.0,152000
864,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,4.0,132500
865,4,3,4,3,5.0,3.0,1.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,250580
866,3,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,148500
867,3,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,248900
868,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,2,8,0.0,2.0,3.0,3.0,2,0.0,0.0,129000
869,2,3,3,3,0.0,0.0,0.0,0.0,0.0,4,3,8,3.0,1.0,3.0,3.0,1,0.0,0.0,169000
870,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,4.0,236000
871,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,109500
872,4,3,3,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,200500
873,4,3,4,3,3.0,3.0,3.0,0.0,0.0,4,4,8,0.0,1.0,3.0,3.0,2,0.0,3.0,116000
874,4,3,4,3,3.0,3.0,1.0,2.0,0.0,4,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,133000
875,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,66500
876,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,303477
877,4,2,3,3,3.0,3.0,4.0,4.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,132250
878,4,3,4,3,5.0,3.0,1.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,350000
879,3,3,3,3,3.0,3.0,3.0,4.0,0.0,3,4,6,0.0,1.0,3.0,3.0,2,0.0,2.0,148000
880,3,3,4,4,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,3.0,136500
881,4,3,3,3,5.0,4.0,1.0,4.0,0.0,4,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,157000
882,3,3,4,4,4.0,3.0,2.0,1.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,187500
883,3,3,3,3,4.0,3.0,1.0,0.0,0.0,4,3,8,3.0,2.0,3.0,3.0,2,0.0,2.0,178000
884,4,3,4,3,3.0,2.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,4.0,2,0.0,0.0,118500
885,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,3.0,100000
886,3,3,4,3,5.0,3.0,3.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,328900
887,4,3,3,3,3.0,3.0,1.0,1.0,0.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,145000
888,3,3,3,4,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,135500
889,3,2,4,4,3.0,4.0,4.0,4.0,2.0,5,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,268000
890,4,3,3,3,3.0,3.0,1.0,3.0,0.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,149500
891,4,3,3,4,3.0,3.0,2.0,0.0,0.0,5,3,8,1.0,1.0,3.0,3.0,2,0.0,2.0,122900
892,4,3,3,3,3.0,3.0,1.0,1.0,2.0,4,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,172500
893,4,3,3,3,3.0,3.0,1.0,5.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,2.0,154500
894,4,3,3,3,4.0,3.0,2.0,3.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,4.0,165000
895,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,118858
896,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,140000
897,4,3,3,3,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,106500
898,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,142953
899,3,3,5,3,5.0,3.0,4.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,611657
900,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,135000
901,3,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,110000
902,3,3,3,4,3.0,3.0,2.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,153000
903,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,180000
904,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,240000
905,3,3,3,3,3.0,3.0,1.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,125500
906,4,3,3,3,3.0,3.0,1.0,2.0,1.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,2.0,128000
907,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,255000
908,3,3,4,3,4.0,3.0,1.0,2.0,0.0,4,4,8,4.0,3.0,2.0,3.0,2,0.0,0.0,250000
909,3,2,3,3,4.0,3.0,3.0,3.0,4.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,131000
910,2,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,174000
911,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,154300
912,3,2,3,3,4.0,4.0,3.0,4.0,0.0,3,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,143500
913,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,7,0.0,1.0,3.0,3.0,2,0.0,2.0,88000
914,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,145000
915,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,173733
916,4,3,3,3,3.0,3.0,1.0,0.0,0.0,2,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,75000
917,4,3,3,3,3.0,3.0,3.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,35311
918,4,3,3,3,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,135000
919,3,3,4,3,5.0,3.0,2.0,3.0,5.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,4.0,238000
920,3,3,5,3,4.0,3.0,1.0,4.0,3.0,5,3,7,3.0,1.0,3.0,3.0,2,0.0,0.0,176500
921,3,3,4,4,4.0,4.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,201000
922,4,3,3,3,3.0,3.0,1.0,4.0,0.0,4,3,8,0.0,0.0,0.0,0.0,0,0.0,4.0,145900
923,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,169990
924,4,3,4,3,4.0,3.0,1.0,1.0,5.0,5,4,8,2.0,2.0,3.0,3.0,2,0.0,0.0,193000
925,4,3,3,4,4.0,3.0,1.0,3.0,1.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,207500
926,3,3,3,3,4.0,3.0,3.0,4.0,1.0,3,5,8,0.0,2.0,3.0,3.0,2,0.0,0.0,175000
927,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,285000
928,4,3,3,3,3.0,3.0,1.0,3.0,0.0,4,3,8,4.0,2.0,3.0,3.0,2,0.0,4.0,176000
929,4,3,4,3,4.0,3.0,3.0,0.0,0.0,5,5,8,3.0,2.0,3.0,3.0,2,0.0,0.0,236500
930,3,3,3,3,4.0,3.0,1.0,0.0,0.0,4,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,222000
931,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,201000
932,4,3,3,3,3.0,3.0,1.0,3.0,2.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,3.0,117500
933,3,3,5,3,5.0,4.0,1.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,320000
934,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,190000
935,2,2,3,3,4.0,3.0,4.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,242000
936,3,3,3,4,2.0,3.0,2.0,0.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,79900
937,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,184900
938,4,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,253000
939,4,3,4,3,4.0,4.0,2.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,239799
940,4,3,3,4,3.0,3.0,2.0,0.0,0.0,5,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,244400
941,3,3,3,3,3.0,3.0,4.0,2.0,1.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,150900
942,3,3,4,3,4.0,3.0,1.0,4.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,4.0,214000
943,3,3,3,3,4.0,3.0,4.0,5.0,0.0,3,3,8,0.0,0.0,0.0,0.0,0,0.0,0.0,150000
944,4,3,3,3,3.0,3.0,3.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,1,0.0,0.0,143000
945,3,3,3,3,3.0,3.0,1.0,5.0,2.0,4,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,137500
946,4,3,3,3,3.0,3.0,1.0,1.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,1.0,124900
947,4,3,3,4,3.0,3.0,3.0,4.0,3.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,143000
948,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,270000
949,3,3,4,3,4.0,3.0,0.0,0.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,192500
950,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,197500
951,4,3,3,3,3.0,3.0,1.0,4.0,3.0,4,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,129000
952,4,3,3,3,3.0,3.0,1.0,3.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,119900
953,4,3,3,4,4.0,3.0,3.0,5.0,0.0,4,3,8,0.0,3.0,3.0,3.0,2,0.0,2.0,133900
954,3,2,3,3,3.0,3.0,3.0,4.0,1.0,5,3,6,1.0,2.0,3.0,3.0,2,0.0,2.0,172000
955,3,3,3,3,4.0,4.0,4.0,5.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,127500
956,3,3,3,3,4.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,145000
957,4,3,3,3,4.0,3.0,1.0,4.0,0.0,3,3,8,3.0,3.0,3.0,3.0,2,0.0,4.0,124000
958,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,132000
959,4,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,185000
960,4,3,4,3,4.0,3.0,1.0,4.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,155000
961,3,3,3,4,3.0,3.0,4.0,3.0,0.0,4,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,116500
962,3,3,3,4,4.0,4.0,1.0,4.0,0.0,3,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,272000
963,4,3,3,3,4.0,3.0,1.0,4.0,0.0,3,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,155000
964,3,3,4,3,5.0,3.0,1.0,0.0,0.0,5,5,8,0.0,3.0,3.0,3.0,2,0.0,0.0,239000
965,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,214900
966,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,178900
967,3,3,4,4,3.0,2.0,1.0,2.0,0.0,5,3,6,3.0,1.0,3.0,3.0,2,0.0,0.0,160000
968,3,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,135000
969,4,3,3,3,3.0,3.0,1.0,0.0,0.0,2,3,8,0.0,0.0,0.0,0.0,2,0.0,3.0,37900
970,4,3,3,2,3.0,3.0,4.0,4.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,140000
971,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,135000
972,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,173000
973,4,3,3,3,4.0,3.0,1.0,0.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,99500
974,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,182000
975,3,3,3,4,4.0,3.0,1.0,0.0,0.0,3,4,8,0.0,1.0,3.0,3.0,2,0.0,4.0,167500
976,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,165000
977,3,3,3,3,4.0,3.0,1.0,0.0,0.0,3,2,8,0.0,0.0,0.0,0.0,2,0.0,0.0,85500
978,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,199900
979,4,2,3,3,3.0,3.0,1.0,1.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,110000
980,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,139000
981,3,3,5,3,3.0,3.0,3.0,4.0,0.0,4,5,8,0.0,2.0,3.0,3.0,2,0.0,0.0,178400
982,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,336000
983,4,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,159895
984,4,3,4,3,4.0,3.0,2.0,0.0,0.0,5,4,8,4.0,1.0,3.0,3.0,2,0.0,0.0,255900
985,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,126000
986,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,125000
987,4,3,3,4,3.0,2.0,1.0,0.0,0.0,4,4,8,0.0,1.0,2.0,3.0,2,0.0,0.0,117000
988,3,3,5,3,5.0,3.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,395192
989,3,3,3,3,3.0,3.0,1.0,1.0,0.0,3,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,195000
990,4,3,4,3,4.0,4.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,197000
991,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,348000
992,4,3,4,4,3.0,3.0,1.0,3.0,0.0,4,4,8,4.0,1.0,3.0,3.0,1,0.0,0.0,168000
993,4,2,3,3,3.0,3.0,4.0,3.0,2.0,4,4,8,2.0,2.0,3.0,3.0,2,0.0,1.0,187000
994,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,173900
995,4,3,5,3,5.0,3.0,4.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,337500
996,3,2,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,121600
997,3,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,136500
998,3,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,185000
999,4,3,3,3,3.0,2.0,1.0,0.0,0.0,2,3,8,4.0,1.0,3.0,2.0,1,0.0,0.0,91000
1000,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,206000
1001,4,3,3,3,0.0,0.0,0.0,0.0,0.0,2,2,7,0.0,1.0,3.0,2.0,2,0.0,0.0,82000
1002,4,3,3,3,2.0,3.0,1.0,0.0,0.0,5,5,8,0.0,1.0,2.0,3.0,0,0.0,0.0,86000
1003,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,232000
1004,3,3,3,3,3.0,3.0,1.0,0.0,0.0,2,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,136905
1005,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,181000
1006,4,3,4,3,4.0,4.0,3.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,149900
1007,1,3,3,3,4.0,3.0,1.0,1.0,0.0,4,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,163500
1008,4,3,3,3,3.0,3.0,1.0,3.0,1.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,88000
1009,3,3,4,3,5.0,3.0,2.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,240000
1010,4,3,3,2,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,0.0,0.0,0.0,1,0.0,0.0,102000
1011,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,135000
1012,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,100000
1013,4,3,3,4,3.0,2.0,1.0,0.0,0.0,3,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,165000
1014,4,3,3,3,3.0,3.0,1.0,4.0,2.0,3,3,3,0.0,1.0,3.0,3.0,2,0.0,0.0,85000
1015,4,3,3,3,3.0,2.0,1.0,3.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,119200
1016,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,227000
1017,4,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,203000
1018,3,3,4,3,4.0,3.0,3.0,5.0,0.0,4,4,8,5.0,2.0,3.0,3.0,2,0.0,0.0,187500
1019,3,3,4,3,4.0,3.0,1.0,0.0,0.0,4,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,160000
1020,4,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,213490
1021,4,3,3,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,176000
1022,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,194000
1023,4,3,3,3,3.0,3.0,1.0,1.0,0.0,4,3,8,0.0,1.0,2.0,2.0,2,0.0,0.0,87000
1024,4,3,4,3,4.0,4.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,191000
1025,3,3,4,3,4.0,3.0,3.0,4.0,1.0,3,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,287000
1026,4,3,3,3,3.0,3.0,1.0,1.0,2.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,112500
1027,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,167500
1028,3,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,293077
1029,4,3,3,3,3.0,3.0,1.0,2.0,3.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,105000
1030,4,3,3,3,3.0,3.0,1.0,3.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,118000
1031,4,3,3,3,3.0,3.0,2.0,0.0,0.0,4,3,8,0.0,0.0,0.0,0.0,0,0.0,0.0,160000
1032,4,3,3,3,3.0,3.0,1.0,5.0,0.0,5,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,197000
1033,3,3,4,4,4.0,4.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,310000
1034,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,230000
1035,4,3,3,4,2.0,2.0,1.0,0.0,0.0,5,2,8,4.0,1.0,2.0,3.0,2,0.0,2.0,119750
1036,3,3,3,4,0.0,0.0,0.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,0,0.0,0.0,84000
1037,3,3,4,3,5.0,3.0,4.0,5.0,0.0,5,5,8,5.0,3.0,3.0,3.0,2,0.0,0.0,315500
1038,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,287000
1039,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,3.0,0.0,0.0,0.0,2,0.0,0.0,97000
1040,4,3,3,3,4.0,3.0,3.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,80000
1041,4,3,3,3,3.0,3.0,1.0,2.0,3.0,5,3,4,3.0,2.0,3.0,3.0,2,0.0,4.0,155000
1042,4,3,3,3,3.0,3.0,1.0,5.0,2.0,4,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,173000
1043,3,3,4,3,4.0,3.0,3.0,4.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,196000
1044,4,3,3,3,4.0,3.0,1.0,5.0,0.0,5,4,8,5.0,1.0,3.0,3.0,2,0.0,0.0,262280
1045,4,3,4,3,4.0,3.0,1.0,4.0,0.0,3,4,8,4.0,3.0,3.0,3.0,2,0.0,2.0,278000
1046,3,3,3,3,0.0,0.0,0.0,0.0,0.0,5,3,6,4.0,1.0,3.0,3.0,2,0.0,0.0,139600
1047,3,3,4,3,5.0,3.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,556581
1048,2,3,3,3,4.0,3.0,1.0,5.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,145000
1049,4,3,3,2,0.0,0.0,0.0,0.0,0.0,3,3,7,3.0,1.0,3.0,3.0,2,0.0,4.0,115000
1050,4,3,3,3,0.0,0.0,0.0,0.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,84900
1051,3,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,176485
1052,3,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,200141
1053,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,4.0,165000
1054,4,2,3,3,3.0,3.0,3.0,2.0,0.0,5,3,6,4.0,1.0,3.0,3.0,2,0.0,0.0,144500
1055,4,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,255000
1056,4,3,3,3,4.0,3.0,1.0,4.0,0.0,3,3,8,3.0,3.0,3.0,3.0,2,0.0,2.0,180000
1057,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,185850
